,Ciś. pow. za turb.[Pa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Moment obrotowy[Nm],Obroty[obr/min],Temp. oleju w misce[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Zużycie paliwa średnie[g/s],Rotation,Temp. spalin 1...4/6 - srednia[°C],CO,HC,LAMBDA,CO2,O2,NO,PM,Сalorific value MJ/kg,Cetane number,Density at 15 °C,Viscosity at 40 °C 
379137.0,25835.0,74.5,210.199996948242,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.1693000793457,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379138.0,25835.0,74.5,210.199996948242,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379142.0,25835.0,74.5,210.199996948242,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379162.0,25835.0,74.5,210.199996948242,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379179.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379182.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,62.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379187.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379202.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379222.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379230.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379242.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379262.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.5,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379279.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379280.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379282.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379302.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379322.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2000007629395,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379337.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16499996185303,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379339.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379342.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379362.0,25643.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379379.0,25533.0,74.5,201.899993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379380.0,25533.0,74.5,206.399993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379382.0,25533.0,74.5,206.399993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379388.0,25533.0,74.5,206.399993896484,48.07444208623555,353.30741937636066,1300.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379402.0,25533.0,74.5,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379422.0,25533.0,74.5,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379429.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379442.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379462.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379479.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379480.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379482.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1299.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379502.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1298.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379522.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1298.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379537.0,25533.0,74.4000015258789,206.399993896484,48.07444208623555,353.30741937636066,1298.0,98.0,55.2999992370605,61.0,3.16919994354248,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379538.0,25533.0,74.4000015258789,206.399993896484,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379542.0,25533.0,74.4000015258789,206.399993896484,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379562.0,25533.0,74.4000015258789,206.399993896484,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379580.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379582.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379583.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379588.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379603.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379623.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379629.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379643.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379663.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379679.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379680.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379683.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1298.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379703.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379723.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379737.0,25753.0,74.4000015258789,215.0,48.06770202550514,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379738.0,25753.0,74.4000015258789,215.0,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16820001602173,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379739.0,25753.0,74.4000015258789,215.0,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379743.0,25753.0,74.4000015258789,215.0,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379763.0,25753.0,74.4000015258789,215.0,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379780.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379783.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,98.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379789.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379803.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379823.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379830.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379843.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379863.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379881.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379883.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.257885500152,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379903.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379923.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379938.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16880011558533,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379939.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379943.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379963.0,25844.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379980.0,25743.0,74.4000015258789,210.800003051758,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379981.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379983.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379988.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
379989.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380003.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.1585660077358,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380023.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380030.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380043.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380063.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380080.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380081.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380083.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380103.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380104.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,353.0592465153187,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380123.0,25743.0,74.4000015258789,202.100006103516,47.96838632159507,352.9599270229015,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380138.0,25743.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380139.0,25743.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16910004615784,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380140.0,25743.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380143.0,25743.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380163.0,25743.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380180.0,26027.0,74.4000015258789,202.100006103516,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380181.0,26027.0,74.4000015258789,209.800003051758,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380183.0,26027.0,74.4000015258789,209.800003051758,47.97511245626187,353.0094191193257,1297.0,97.0,55.2999992370605,61.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380189.0,26027.0,74.4000015258789,209.800003051758,47.97511245626187,353.0094191193257,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380203.0,26027.0,74.4000015258789,209.800003051758,47.97511245626187,353.0094191193257,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380223.0,26027.0,74.4000015258789,209.800003051758,47.97511245626187,353.0094191193257,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380230.0,26027.0,74.5,209.800003051758,47.97511245626187,353.0094191193257,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380243.0,26027.0,74.5,209.800003051758,47.97511245626187,353.0094191193257,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380263.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380280.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,556.0,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380281.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380284.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380304.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380324.0,26027.0,74.5,209.800003051758,47.97511245626187,352.9100857003147,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380338.0,26027.0,74.5,209.800003051758,47.96838632159507,352.86060753048537,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
380339.0,26027.0,74.5,209.800003051758,47.96838632159507,352.86060753048537,1297.0,96.0,55.2999992370605,62.0,3.16709995269775,1300.0,555.75,0.01,7.0,1.453,10.5,6.77,522.0,0.8,38,56,882.9,4.454
