,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
131,0.147322226,0.006753331,0.004323912,0.006108315,0.008,6,20,"{'learning_rate': 0.008, 'max_depth': 6, 'n_estimators': 20}",-189.9176708,-242.0605631,-319.3257972,-220.7567939,-335.406323,-261.4934296,56.51176445,380,-36655.44335,-58685.51829,-112943.4728,-49250.32128,-119438.0303,-75394.55722,34097.4503,379,-191.4561134,-242.2509407,-336.0706367,-221.9241341,-345.5980763,-267.4599802,62.12661421,380,-47.76621263,-452.6446356,-7.298227793,-73.09056466,-12.50799777,-118.6615277,168.7115475,379
151,0.159865284,0.026027158,0.009374523,0.007654266,0.008,8,20,"{'learning_rate': 0.008, 'max_depth': 8, 'n_estimators': 20}",-189.9176708,-242.0605631,-319.3257972,-220.7567939,-335.406323,-261.4934296,56.51176445,380,-36655.44335,-58685.51829,-112943.4728,-49250.32128,-119438.0303,-75394.55722,34097.4503,379,-191.4561134,-242.2509407,-336.0706367,-221.9241341,-345.5980763,-267.4599802,62.12661421,380,-47.76621263,-452.6446356,-7.298227793,-73.09056466,-12.50799777,-118.6615277,168.7115475,379
81,0.052837133,0.007431234,0.010373068,0.006620887,0.008,1,20,"{'learning_rate': 0.008, 'max_depth': 1, 'n_estimators': 20}",-177.6590201,-246.1593964,-322.1648605,-222.4606774,-341.2723921,-261.9432693,61.37033509,384,-32314.38397,-60723.81296,-116140.8504,-50153.48434,-123663.9121,-76599.28873,36581.90251,384,-179.7620204,-246.4220221,-340.79444,-223.9497362,-351.6588006,-268.5174039,67.06483849,384,-41.99088963,-468.4008472,-7.533146786,-74.44925348,-12.9859293,-121.0720133,175.2931832,384
180,0.055342865,0.007893494,0.004123974,0.006066264,0.01,3,10,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 10}",-198.0236234,-256.2685371,-336.5218823,-235.0109018,-357.3797135,-276.6409316,60.71779664,386,-39879.63817,-65773.52155,-125139.1094,-55810.32579,-135276.7096,-84375.8609,38456.44157,385,-199.6988687,-256.4634897,-353.7500662,-236.2420915,-367.7998228,-282.7908678,66.37157524,385,-52.05566477,-507.4355746,-8.194270455,-82.95921984,-14.29929359,-132.9888047,189.1689149,387
29,0.395924616,0.00686303,0.009373474,0.00765341,0.001,3,100,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",-198.1096794,-256.3600799,-336.6562212,-235.1165572,-357.5653785,-276.7615832,60.75075719,388,-39913.98971,-65821.30619,-125237.0352,-55859.6078,-135412.0145,-84448.79069,38493.127,386,-199.7848586,-256.5566335,-353.8884503,-236.3463725,-367.983715,-282.912006,66.40472549,386,-52.10136588,-507.8049545,-8.201465302,-83.03335808,-14.31459607,-133.091148,189.3044458,388
170,0.044630098,0.006795126,0.007248259,0.007076673,0.01,2,10,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 10}",-197.3441343,-255.6650994,-337.5698837,-234.1315356,-358.488147,-276.63976,61.55699832,385,-39646.21393,-65494.00756,-126099.9094,-55394.14628,-136235.9622,-84574.04788,39057.33075,397,-199.1135704,-255.9179704,-355.1054906,-235.3596106,-369.1015608,-282.9196406,67.30917375,387,-51.74511837,-505.2749049,-8.26486274,-82.33313307,-14.40778149,-132.4051601,188.3503606,385
19,0.297768974,0.0095028,0.003124952,0.006249905,0.001,2,100,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 100}",-197.4339857,-255.7885506,-337.6818302,-234.2436424,-358.6500882,-276.7596194,61.57518144,387,-39681.88546,-65557.14714,-126182.8593,-55447.74068,-136356.9742,-84645.32135,39084.59998,398,-199.2031261,-256.0412997,-355.2222674,-235.4734394,-369.2654522,-283.041117,67.3279099,388,-51.79257558,-505.7629799,-8.270957264,-82.41375872,-14.4214675,-132.5323478,188.5327355,386
190,0.065490055,0.006812127,0.004126978,0.005931835,0.01,4,10,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 10}",-199.9641194,-256.9262351,-335.9504123,-235.0025109,-357.1091937,-276.9904943,59.9898418,389,-40619.9636,-66116.01259,-124783.6465,-55798.29161,-135126.3957,-84488.862,38139.27149,387,-201.5439495,-257.1303416,-353.247288,-236.2166201,-367.595424,-283.1467246,65.70231594,389,-53.0405899,-510.083063,-8.168153743,-82.94111602,-14.28229364,-133.7030433,190.139658,397
200,0.105226564,0.008082446,0.004225731,0.002224368,0.01,5,10,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10}",-200.0131709,-256.7081617,-336.1279938,-234.984474,-357.2697265,-277.0207054,60.07225899,390,-40643.87487,-66003.85411,-124845.0146,-55784.41245,-135215.5454,-84498.54027,38183.34407,388,-201.6032611,-256.9121525,-353.3341401,-236.1872402,-367.7166645,-283.1506917,65.75884784,390,-53.07240134,-509.2160672,-8.172662603,-82.92023667,-14.29237614,-133.5347488,189.7929753,389
230,0.077654505,0.000928951,0.006249571,0.00765413,0.01,8,10,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 10}",-200.0131709,-256.7081617,-336.1279938,-234.984474,-357.2697265,-277.0207054,60.07225899,390,-40643.87487,-66003.85411,-124845.0146,-55784.41245,-135215.5454,-84498.54027,38183.34407,388,-201.6032611,-256.9121525,-353.3341401,-236.1872402,-367.7166645,-283.1506917,65.75884784,390,-53.07240134,-509.2160672,-8.172662603,-82.92023667,-14.29237614,-133.5347488,189.7929753,389
220,0.081402063,0.00750945,0.003124952,0.006249905,0.01,7,10,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 10}",-200.0131709,-256.7081617,-336.1279938,-234.984474,-357.2697265,-277.0207054,60.07225899,390,-40643.87487,-66003.85411,-124845.0146,-55784.41245,-135215.5454,-84498.54027,38183.34407,388,-201.6032611,-256.9121525,-353.3341401,-236.1872402,-367.7166645,-283.1506917,65.75884784,390,-53.07240134,-509.2160672,-8.172662603,-82.92023667,-14.29237614,-133.5347488,189.7929753,389
210,0.077613449,0.011014841,0.004123783,0.006066237,0.01,6,10,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 10}",-200.0131709,-256.7081617,-336.1279938,-234.984474,-357.2697265,-277.0207054,60.07225899,390,-40643.87487,-66003.85411,-124845.0146,-55784.41245,-135215.5454,-84498.54027,38183.34407,388,-201.6032611,-256.9121525,-353.3341401,-236.1872402,-367.7166645,-283.1506917,65.75884784,390,-53.07240134,-509.2160672,-8.172662603,-82.92023667,-14.29237614,-133.5347488,189.7929753,389
39,0.576298475,0.085814425,0.012619925,0.006578059,0.001,4,100,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 100}",-200.042685,-257.0392728,-336.0816447,-235.1129281,-357.2863408,-277.1125743,60.01976282,394,-40651.83867,-66174.20635,-124878.716,-55850.57747,-135256.8826,-84562.44422,38173.20453,392,-201.6230113,-257.2434768,-353.3818276,-236.3272677,-367.7728682,-283.2696903,65.73223546,394,-53.08299633,-510.5329062,-8.175138733,-83.01977315,-14.29705122,-133.8215731,190.3071764,398
69,0.643027878,0.009793829,0.009597111,0.007846575,0.001,7,100,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100}",-200.0915244,-256.8189102,-336.2584437,-235.0949568,-357.4394772,-277.1406624,60.10024354,395,-40675.65734,-66060.88282,-124939.8439,-55836.74813,-135341.9645,-84571.01935,38216.27186,393,-201.68207,-257.0231173,-353.4683069,-236.298007,-367.8885218,-283.2720046,65.7874666,395,-53.11468457,-509.6569046,-8.179629947,-82.99896875,-14.30667367,-133.6513723,189.9569949,393
59,0.71174736,0.064325126,0.011172867,0.006147997,0.001,6,100,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",-200.0915244,-256.8189102,-336.2584437,-235.0949568,-357.4394772,-277.1406624,60.10024354,395,-40675.65734,-66060.88282,-124939.8439,-55836.74813,-135341.9645,-84571.01935,38216.27186,393,-201.68207,-257.0231173,-353.4683069,-236.298007,-367.8885218,-283.2720046,65.7874666,395,-53.11468457,-509.6569046,-8.179629947,-82.99896875,-14.30667367,-133.6513723,189.9569949,393
79,0.657311344,0.020892276,0.010973263,0.006231452,0.001,8,100,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 100}",-200.0915244,-256.8189102,-336.2584437,-235.0949568,-357.4394772,-277.1406624,60.10024354,395,-40675.65734,-66060.88282,-124939.8439,-55836.74813,-135341.9645,-84571.01935,38216.27186,393,-201.68207,-257.0231173,-353.4683069,-236.298007,-367.8885218,-283.2720046,65.7874666,395,-53.11468457,-509.6569046,-8.179629947,-82.99896875,-14.30667367,-133.6513723,189.9569949,393
49,0.596554661,0.008305468,0.01249814,0.00624907,0.001,5,100,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 100}",-200.0915244,-256.8189102,-336.2584437,-235.0949568,-357.4394772,-277.1406624,60.10024354,395,-40675.65734,-66060.88282,-124939.8439,-55836.74813,-135341.9645,-84571.01935,38216.27186,393,-201.68207,-257.0231173,-353.4683069,-236.298007,-367.8885218,-283.2720046,65.7874666,395,-53.11468457,-509.6569046,-8.179629947,-82.99896875,-14.30667367,-133.6513723,189.9569949,393
160,0.034090185,0.006591207,0.003124332,0.006248665,0.01,1,10,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 10}",-192.2102934,-259.3662713,-337.9567759,-236.0820534,-361.0488174,-277.3328423,63.17261968,399,-37696.45345,-67400.22718,-126977.8072,-56399.4673,-138095.876,-85313.96623,39865.23163,399,-194.1557454,-259.6155373,-356.339455,-237.4857202,-371.6125348,-283.8417985,68.90427883,399,-49.15116709,-520.0101638,-8.329363995,-83.84550497,-14.61813084,-135.1908661,194.2970371,399
9,0.204446983,0.022867522,0.007448721,0.007024376,0.001,1,100,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 100}",-192.322169,-259.4688523,-338.0794436,-236.1878693,-361.2024334,-277.4521535,63.18707497,400,-37739.47323,-67453.44982,-127064.0914,-56449.44096,-138211.2233,-85383.53575,39891.50238,400,-194.2665005,-259.7180198,-356.4605047,-237.5909109,-371.7677007,-283.9607273,68.91909076,400,-49.20840038,-520.4215799,-8.335703502,-83.92068371,-14.63117619,-135.3035087,194.4485158,401
28,0.429271269,0.057257502,0.003124762,0.006249523,0.001,3,90,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 90}",-200.0374781,-258.9304695,-339.4979395,-237.5629859,-361.333565,-279.4724876,61.3067573,402,-40689.0122,-67148.54341,-127312.6717,-57023.28424,-138234.6834,-86081.63899,39200.20091,401,-201.7151759,-259.1303599,-356.8090129,-238.7954862,-371.7992515,-285.6498573,66.97610039,401,-53.13245181,-518.0646243,-8.353967289,-84.78395468,-14.63382944,-135.7937655,193.1251073,402
18,0.269620609,0.008518219,0.003124523,0.006249046,0.001,2,90,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 90}",-199.4278095,-258.4075387,-340.4361301,-236.7751815,-362.3038926,-279.4701105,62.05086597,401,-40477.63113,-66903.82055,-128183.2139,-56648.79622,-139090.6952,-86260.83139,39739.52336,407,-201.1905344,-258.6577286,-358.026834,-238.0100759,-372.9486496,-285.7667645,67.80993816,402,-52.85123151,-516.1728934,-8.417928111,-84.22058721,-14.7306412,-135.2786563,192.4095086,400
38,0.454169607,0.009561007,0.006249094,0.007653546,0.001,4,90,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 90}",-201.7872826,-259.5476999,-338.9943673,-237.5633496,-361.0630627,-279.7911525,60.64277774,403,-41362.92498,-67472.18572,-126998.5223,-57017.23995,-138082.8585,-86186.74629,38907.78164,402,-203.3787722,-259.754087,-356.3685203,-238.7828301,-371.5950195,-285.9758458,66.36687346,403,-54.02902189,-520.5664101,-8.330885978,-84.77486184,-14.61665861,-136.4635677,194.0447493,407
48,0.596640348,0.105389968,0.005123091,0.006521951,0.001,5,90,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 90}",-201.8314564,-259.3445817,-339.1542931,-237.5471077,-361.2076335,-279.8170145,60.71730939,404,-41384.68485,-67366.80066,-127054.4236,-57004.64998,-138163.9501,-86194.90183,38948.1867,403,-203.4322611,-259.5511523,-356.4469436,-238.7564658,-371.7041163,-285.9781878,66.41820475,404,-54.0579711,-519.7517736,-8.334993182,-84.75592191,-14.62582977,-136.3052979,193.7191021,403
58,0.634636497,0.051773407,0.004961348,0.006408614,0.001,6,90,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 90}",-201.8314564,-259.3445817,-339.1542931,-237.5471077,-361.2076335,-279.8170145,60.71730939,404,-41384.68485,-67366.80066,-127054.4236,-57004.64998,-138163.9501,-86194.90183,38948.1867,403,-203.4322611,-259.5511523,-356.4469436,-238.7564658,-371.7041163,-285.9781878,66.41820475,404,-54.0579711,-519.7517736,-8.334993182,-84.75592191,-14.62582977,-136.3052979,193.7191021,403
68,0.58648138,0.007400986,0.00937295,0.007652981,0.001,7,90,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 90}",-201.8314564,-259.3445817,-339.1542931,-237.5471077,-361.2076335,-279.8170145,60.71730939,404,-41384.68485,-67366.80066,-127054.4236,-57004.64998,-138163.9501,-86194.90183,38948.1867,403,-203.4322611,-259.5511523,-356.4469436,-238.7564658,-371.7041163,-285.9781878,66.41820475,404,-54.0579711,-519.7517736,-8.334993182,-84.75592191,-14.62582977,-136.3052979,193.7191021,403
78,0.577103519,0.011947569,0.015623426,9.37E-07,0.001,8,90,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 90}",-201.8314564,-259.3445817,-339.1542931,-237.5471077,-361.2076335,-279.8170145,60.71730939,404,-41384.68485,-67366.80066,-127054.4236,-57004.64998,-138163.9501,-86194.90183,38948.1867,403,-203.4322611,-259.5511523,-356.4469436,-238.7564658,-371.7041163,-285.9781878,66.41820475,404,-54.0579711,-519.7517736,-8.334993182,-84.75592191,-14.62582977,-136.3052979,193.7191021,403
8,0.174293709,0.002575186,0,0,0.001,1,90,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 90}",-194.8044573,-261.7450917,-340.8012149,-238.5355484,-364.6109395,-280.0994504,63.50838099,408,-38700.43315,-68639.85753,-128986.9654,-57563.93923,-140783.4825,-86934.93555,40477.08425,408,-196.7242566,-261.9920944,-359.1475538,-239.9248616,-375.2112505,-286.6000034,69.2486362,408,-50.48685649,-529.5926243,-8.476981665,-85.59729827,-14.92208915,-137.81517,197.8249683,408
100,0.05300827,0.007809781,0.003587246,0.007174492,0.008,3,10,"{'learning_rate': 0.008, 'max_depth': 3, 'n_estimators': 10}",-201.9295582,-261.4456259,-342.2688416,-239.9741289,-365.0288689,-282.1294047,61.84815987,409,-41457.00444,-68460.28772,-129353.041,-58183.49032,-141032.3176,-87697.22821,39897.66258,409,-203.6099321,-261.6491692,-359.6568378,-241.2125418,-375.5426974,-288.3342357,67.53219056,409,-54.15418471,-528.2045326,-8.503878117,-86.52933057,-14.95023148,-138.4684315,196.900138,411
27,0.318616486,0.005971582,0.00937376,0.007653643,0.001,3,80,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 80}",-201.9846732,-261.5273222,-342.3679983,-240.0341635,-365.1386549,-282.2105624,61.86893237,412,-41479.4884,-68502.72601,-129427.0689,-58210.95276,-141115.4328,-87747.13377,39921.9753,410,-203.6651379,-261.7302543,-359.7597377,-241.2694609,-375.6533413,-288.4155864,67.55429879,410,-54.18409726,-528.5325846,-8.509317121,-86.57064416,-14.9596315,-138.5512549,197.023366,412
90,0.046871662,0.009880836,0.006249237,0.007653721,0.008,2,10,"{'learning_rate': 0.008, 'max_depth': 2, 'n_estimators': 10}",-201.384713,-260.9943707,-343.1266042,-239.2602834,-365.8898737,-282.131169,62.51500775,410,-41266.43448,-68247.42605,-130155.5105,-57840.17266,-141801.0594,-87862.12061,40386.51139,421,-203.141415,-261.2420832,-360.7707173,-240.4998392,-376.5648144,-288.4437738,68.28110983,411,-53.90065142,-526.5590917,-8.562837473,-86.01285477,-15.03717332,-138.0145217,196.2790698,409
17,0.240912437,0.006209733,0.00937376,0.007653643,0.001,2,80,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 80}",-201.4416779,-261.0633023,-343.2181233,-239.3320063,-365.9943578,-282.2098935,62.53165078,411,-41289.51205,-68283.41231,-130220.6426,-57874.97389,-141880.4181,-87909.79179,40407.35612,422,-203.1982088,-261.3109495,-360.860974,-240.5721802,-376.6701715,-288.5224968,68.29758876,412,-53.9313537,-526.8372689,-8.567622886,-86.06520859,-15.0461485,-138.0895205,196.3820416,410
110,0.065645313,0.006298018,0.003327322,0.006160065,0.008,4,10,"{'learning_rate': 0.008, 'max_depth': 4, 'n_estimators': 10}",-203.4995976,-262.0096793,-341.8531649,-239.9684019,-364.7764462,-282.421458,61.25689283,413,-42067.00099,-68758.40247,-129097.0841,-58174.06315,-140889.3205,-87797.17424,39637.63574,411,-205.1024159,-262.2182344,-359.3008267,-241.1929998,-375.3522619,-288.6333477,66.99227428,413,-54.96572098,-530.508988,-8.48507235,-86.51514864,-14.93405904,-139.0817978,197.7484149,421
120,0.081198215,0.005388772,0.000999403,0.001998806,0.008,5,10,"{'learning_rate': 0.008, 'max_depth': 5, 'n_estimators': 10}",-203.5391931,-261.8341258,-341.996537,-239.9538605,-364.9060302,-282.4459493,61.3231416,414,-42086.69619,-68666.34949,-129147.7336,-58162.70926,-140962.6844,-87805.23459,39673.86465,412,-205.1504233,-262.0426482,-359.3713032,-241.1694617,-375.4499759,-288.6367625,67.03770531,414,-54.99192336,-529.7974096,-8.488793688,-86.49806823,-14.94235623,-138.9437102,197.4638616,413
150,0.083607149,0.00692084,0.003550148,0.006092879,0.008,8,10,"{'learning_rate': 0.008, 'max_depth': 8, 'n_estimators': 10}",-203.5391931,-261.8341258,-341.996537,-239.9538605,-364.9060302,-282.4459493,61.3231416,414,-42086.69619,-68666.34949,-129147.7336,-58162.70926,-140962.6844,-87805.23459,39673.86465,412,-205.1504233,-262.0426482,-359.3713032,-241.1694617,-375.4499759,-288.6367625,67.03770531,414,-54.99192336,-529.7974096,-8.488793688,-86.49806823,-14.94235623,-138.9437102,197.4638616,413
140,0.078635025,0.001031017,0.006249428,0.007653955,0.008,7,10,"{'learning_rate': 0.008, 'max_depth': 7, 'n_estimators': 10}",-203.5391931,-261.8341258,-341.996537,-239.9538605,-364.9060302,-282.4459493,61.3231416,414,-42086.69619,-68666.34949,-129147.7336,-58162.70926,-140962.6844,-87805.23459,39673.86465,412,-205.1504233,-262.0426482,-359.3713032,-241.1694617,-375.4499759,-288.6367625,67.03770531,414,-54.99192336,-529.7974096,-8.488793688,-86.49806823,-14.94235623,-138.9437102,197.4638616,413
130,0.076853228,0.010200343,0.007304001,0.009099779,0.008,6,10,"{'learning_rate': 0.008, 'max_depth': 6, 'n_estimators': 10}",-203.5391931,-261.8341258,-341.996537,-239.9538605,-364.9060302,-282.4459493,61.3231416,414,-42086.69619,-68666.34949,-129147.7336,-58162.70926,-140962.6844,-87805.23459,39673.86465,412,-205.1504233,-262.0426482,-359.3713032,-241.1694617,-375.4499759,-288.6367625,67.03770531,414,-54.99192336,-529.7974096,-8.488793688,-86.49806823,-14.94235623,-138.9437102,197.4638616,413
37,0.409655428,0.004527076,0.004774809,0.00600955,0.001,4,80,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 80}",-203.5494076,-262.0813452,-341.9363685,-240.0384054,-364.8845106,-282.4980075,61.27478107,418,-42087.57396,-68796.02498,-129158.4276,-58207.90936,-140971.4202,-87844.27121,39658.99254,416,-205.1525627,-262.2899635,-359.3861817,-241.2631538,-375.4616095,-288.7106942,67.01049362,418,-54.99309116,-530.7998135,-8.489579402,-86.56606577,-14.94334421,-139.1583788,197.8567514,422
57,0.561342812,0.073430105,0.006249666,0.007654247,0.001,6,80,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 80}",-203.5888683,-261.8956184,-342.0792458,-240.023906,-365.0136557,-282.5202589,61.34152533,419,-42107.20762,-68698.81772,-129208.9177,-58196.58817,-141044.5553,-87851.21731,39695.63314,417,-205.2004084,-262.1045931,-359.4564198,-241.2396903,-375.5589904,-288.7120204,67.05659236,419,-55.01921167,-530.0483921,-8.493289035,-86.54903455,-14.95161552,-139.0123086,197.5564345,417
47,0.480432129,0.008312428,0.006249428,0.007653955,0.001,5,80,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 80}",-203.5888683,-261.8956184,-342.0792458,-240.023906,-365.0136557,-282.5202589,61.34152533,419,-42107.20762,-68698.81772,-129208.9177,-58196.58817,-141044.5553,-87851.21731,39695.63314,417,-205.2004084,-262.1045931,-359.4564198,-241.2396903,-375.5589904,-288.7120204,67.05659236,419,-55.01921167,-530.0483921,-8.493289035,-86.54903455,-14.95161552,-139.0123086,197.5564345,417
67,0.524139214,0.012354403,0.006249189,0.007653663,0.001,7,80,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 80}",-203.5888683,-261.8956184,-342.0792458,-240.023906,-365.0136557,-282.5202589,61.34152533,419,-42107.20762,-68698.81772,-129208.9177,-58196.58817,-141044.5553,-87851.21731,39695.63314,417,-205.2004084,-262.1045931,-359.4564198,-241.2396903,-375.5589904,-288.7120204,67.05659236,419,-55.01921167,-530.0483921,-8.493289035,-86.54903455,-14.95161552,-139.0123086,197.5564345,417
77,0.522945309,0.012333372,0.013305187,0.004635334,0.001,8,80,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 80}",-203.5888683,-261.8956184,-342.0792458,-240.023906,-365.0136557,-282.5202589,61.34152533,419,-42107.20762,-68698.81772,-129208.9177,-58196.58817,-141044.5553,-87851.21731,39695.63314,417,-205.2004084,-262.1045931,-359.4564198,-241.2396903,-375.5589904,-288.7120204,67.05659236,419,-55.01921167,-530.0483921,-8.493289035,-86.54903455,-14.95161552,-139.0123086,197.5564345,417
80,0.031248426,1.09E-06,0.006248999,0.007653429,0.008,1,10,"{'learning_rate': 0.008, 'max_depth': 1, 'n_estimators': 10}",-197.2407767,-263.9791806,-343.472581,-240.8397458,-367.9563191,-282.6977206,63.82472146,423,-39655.58054,-69814.37229,-130889.778,-58668.51449,-143332.0543,-88472.05991,41056.76819,423,-199.1370898,-264.2240948,-361.7869234,-242.2158428,-378.5922005,-289.1912303,69.57364621,423,-51.75757965,-538.6717351,-8.616785866,-87.25898499,-15.21032316,-140.3030817,201.167117,423
7,0.154876614,0.007729764,0.010373497,0.006621381,0.001,1,80,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 80}",-197.3117072,-264.0442193,-343.5503559,-240.9068348,-368.0537123,-282.7733659,63.83394468,424,-39683.56633,-69848.71424,-130945.4067,-58700.83443,-143406.6053,-88517.0254,41073.71746,424,-199.2073451,-264.2890733,-361.8637957,-242.2825508,-378.6906459,-289.2666822,69.58313005,424,-51.79481181,-538.9372016,-8.62087304,-87.30760604,-15.21875461,-140.3758494,201.2648316,424
26,0.285278654,0.01195378,0.002998495,0.003792762,0.001,3,70,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 70}",-203.9514586,-264.1500105,-345.2666759,-242.5303397,-368.9826901,-284.976235,62.43784397,425,-42285.7282,-69884.19221,-131580.9724,-59423.10429,-144056.401,-89446.07962,40659.02513,425,-205.6349392,-264.3561844,-362.7409164,-243.7685466,-379.5476268,-291.2096426,68.13973622,425,-55.25671453,-539.2114496,-8.66756958,-88.39416509,-15.29224408,-141.3644286,201.000145,426
16,0.219185305,0.013414614,0.001199341,0.002398682,0.001,2,70,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 70}",-203.4757955,-263.7454636,-346.0280819,-241.9143718,-369.7218631,-284.9771152,63.01831614,426,-42117.856,-69691.03409,-132295.8557,-59126.78903,-144727.2903,-89591.76503,41088.90703,431,-205.2263531,-263.9905947,-363.7249726,-243.1600071,-380.4304014,-291.3064658,68.79177296,426,-55.03337822,-537.718319,-8.720093769,-87.94839814,-15.36811918,-140.9576617,200.435272,425
36,0.356241798,0.007908439,0.0107728,0.006338559,0.001,4,70,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 70}",-205.3292347,-264.6404595,-344.9079352,-242.5383447,-368.7443668,-285.2320682,61.91404414,427,-42826.05092,-70146.24161,-131359.2095,-59423.07597,-143920.0563,-89534.92685,40426.17145,426,-206.94456,-264.8513576,-362.4351107,-243.7684885,-379.3679695,-291.4734973,67.66185964,427,-55.97555708,-541.2371164,-8.651276127,-88.39412248,-15.276824,-141.9069792,201.744726,431
76,0.450455761,0.005951263,0.012498474,0.006249237,0.001,8,70,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 70}",-205.3639354,-264.4722766,-345.0335888,-242.5256027,-368.8579318,-285.2506671,61.97295375,428,-42843.48979,-70057.45901,-131404.0999,-59413.05437,-143984.9865,-89540.61792,40458.93162,427,-206.9866899,-264.6836962,-362.4970343,-243.747932,-379.4535367,-291.4737778,67.7026939,428,-55.99875766,-540.5508185,-8.654574333,-88.37904632,-15.28416737,-141.7734728,201.4705058,427
56,0.464668322,0.006490415,0.006249332,0.007653838,0.001,6,70,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 70}",-205.3639354,-264.4722766,-345.0335888,-242.5256027,-368.8579318,-285.2506671,61.97295375,428,-42843.48979,-70057.45901,-131404.0999,-59413.05437,-143984.9865,-89540.61792,40458.93162,427,-206.9866899,-264.6836962,-362.4970343,-243.747932,-379.4535367,-291.4737778,67.7026939,428,-55.99875766,-540.5508185,-8.654574333,-88.37904632,-15.28416737,-141.7734728,201.4705058,427
46,0.420228338,0.005287091,0.006248856,0.007653254,0.001,5,70,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 70}",-205.3639354,-264.4722766,-345.0335888,-242.5256027,-368.8579318,-285.2506671,61.97295375,428,-42843.48979,-70057.45901,-131404.0999,-59413.05437,-143984.9865,-89540.61792,40458.93162,427,-206.9866899,-264.6836962,-362.4970343,-243.747932,-379.4535367,-291.4737778,67.7026939,428,-55.99875766,-540.5508185,-8.654574333,-88.37904632,-15.28416737,-141.7734728,201.4705058,427
66,0.520656157,0.080652628,0.011682653,0.006856782,0.001,7,70,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 70}",-205.3639354,-264.4722766,-345.0335888,-242.5256027,-368.8579318,-285.2506671,61.97295375,428,-42843.48979,-70057.45901,-131404.0999,-59413.05437,-143984.9865,-89540.61792,40458.93162,427,-206.9866899,-264.6836962,-362.4970343,-243.747932,-379.4535367,-291.4737778,67.7026939,428,-55.99875766,-540.5508185,-8.654574333,-88.37904632,-15.28416737,-141.7734728,201.4705058,427
