,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
228,2.722550583,0.326643771,0.017548466,0.003849316,0.05,5,700,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 700}",-2.375434296,-3.208984529,-5.4358311,-2.632841418,-0.874784811,-2.905575231,1.481471892,222,-6.793594542,-15.00172217,-43.67072595,-12.7898672,-1.678140603,-15.98681009,14.60714397,136,-2.606452482,-3.873205671,-6.608383006,-3.576292382,-1.295430663,-3.591952841,1.7563271,267,-9.506669161,-9.604662302,-7.320239873,-68.86656522,-0.488179761,-19.15726326,25.07608683,140
227,2.567740536,0.307154279,0.018747854,0.006249642,0.05,5,600,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 600}",-2.375434296,-3.208984529,-5.435831945,-2.632841418,-0.874784811,-2.9055754,1.481472181,223,-6.793594542,-15.00172217,-43.67074274,-12.7898672,-1.678140603,-15.98681345,14.60715033,137,-2.606452482,-3.873205671,-6.608384276,-3.576292382,-1.295430663,-3.591953095,1.756327537,268,-9.506669161,-9.604662302,-7.320243072,-68.86656522,-0.488179761,-19.1572639,25.07608653,141
226,2.412588978,0.26601611,0.012498236,0.006249118,0.05,5,500,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",-2.375434296,-3.208984529,-5.435832905,-2.632841418,-0.874784811,-2.905575592,1.481472509,224,-6.793594542,-15.00172217,-43.67075961,-12.7898672,-1.678140603,-15.98681682,14.60715672,138,-2.606452482,-3.873205671,-6.608385552,-3.576292382,-1.295430663,-3.59195335,1.756327975,269,-9.506669161,-9.604662302,-7.320246284,-68.86656522,-0.488179761,-19.15726455,25.07608623,142
225,2.153766918,0.2528021,0.016461802,0.009612873,0.05,5,400,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 400}",-2.375434296,-3.208985339,-5.43583341,-2.632841418,-0.874784811,-2.905575855,1.481472714,225,-6.793594542,-15.00172739,-43.67077073,-12.7898672,-1.678140603,-15.98682009,14.60716087,139,-2.606452482,-3.873206344,-6.608386394,-3.576292382,-1.295430663,-3.591953653,1.756328285,270,-9.506669161,-9.604665989,-7.320248403,-68.86656522,-0.488179761,-19.15726571,25.07608575,143
129,6.281589937,0.243129536,0.039086199,0.006597076,0.01,5,1000,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",-2.436300016,-3.185316816,-5.435596504,-2.644906801,-0.865062818,-2.913436591,1.478567696,227,-7.121436588,-14.87457973,-43.66607681,-12.93166657,-1.651614916,-16.04907492,14.56561738,140,-2.668601991,-3.85675767,-6.608031236,-3.596062648,-1.28515171,-3.602921051,1.751580664,271,-10.01369499,-9.514785775,-7.319354109,-69.6411655,-0.464656707,-19.39073142,25.35540847,145
133,1.503805828,0.173424984,0.015624046,5.22E-07,0.01,6,200,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200}",-3.080549331,-4.549113127,-4.571723077,-2.456849636,-0.750831646,-3.081813363,1.428065585,353,-10.64800082,-25.45957103,-28.87608368,-10.61039093,-1.180005444,-15.35481038,10.30067655,100,-3.26312746,-5.045747817,-5.373647149,-3.257359503,-1.086280555,-3.605232497,1.535287929,272,-15.46772134,-16.99727725,-4.501533065,-56.96084965,-0.046432114,-18.79476268,20.13328917,134
128,4.306997108,0.179382103,0.033880615,0.006361259,0.01,5,700,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 700}",-2.442281623,-3.192208084,-5.430204439,-2.657965666,-0.860479225,-2.916627807,1.477407822,228,-7.151067811,-14.90877901,-43.56205345,-13.06921432,-1.642488659,-16.06672065,14.51803384,141,-2.674148053,-3.861188808,-6.600155562,-3.615136832,-1.281596137,-3.606445079,1.74936404,273,-10.05952131,-9.538961124,-7.299535355,-70.39254067,-0.456563516,-19.5494244,25.65107103,146
27,3.650696182,0.159527326,0.028121042,0.006250048,0.001,5,600,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 600}",-5.158236843,-7.615997885,-2.213611411,-1.264218245,-0.989084099,-3.448229697,2.554838606,399,-27.35725166,-59.93687011,-6.812741158,-1.738578765,-1.295321472,-19.42815263,22.38167107,400,-5.230416012,-7.741890603,-2.610122824,-1.318551768,-1.138121906,-3.607820623,2.532149875,274,-41.3095006,-41.36915334,-0.297977979,-8.4972469,-0.148694689,-18.3245147,19.03290098,119
67,4.693802881,0.195523723,0.038216782,0.01221692,0.001,20,600,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
97,4.651153851,0.158027404,0.035216236,0.005902747,0.001,200,600,"{'learning_rate': 0.001, 'max_depth': 200, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
87,4.647850418,0.14123373,0.032632971,0.012590828,0.001,100,600,"{'learning_rate': 0.001, 'max_depth': 100, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
47,4.542084026,0.127684254,0.040238094,0.00700286,0.001,7,600,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
77,4.719290638,0.363405149,0.028119326,0.011691481,0.001,50,600,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
57,4.791709518,0.443068777,0.03751092,0.012511568,0.001,8,600,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.422300075,-0.885640001,-3.441093193,2.519721834,393,-27.35725166,-59.07718615,-6.812741158,-2.143146661,-1.147002259,-19.30746558,22.03163244,393,-5.230416012,-7.686168496,-2.610122824,-1.463948995,-1.070981914,-3.612327648,2.501710323,275,-41.3095006,-40.76144591,-0.297977979,-10.70725963,-0.017164798,-18.61866978,18.7052425,121
410,0.072929049,0.014388529,0.007578659,0.007486496,1,4,10,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 10}",-2.550588385,-3.53726638,-5.297207619,-2.4971604,-1.002277407,-2.976900038,1.414840202,243,-7.750772694,-16.69013401,-41.21306741,-11.32384067,-1.992341418,-15.79403124,13.58008582,122,-2.784020958,-4.085356044,-6.419740447,-3.36509148,-1.411503248,-3.613142435,1.655062833,281,-10.98699804,-10.79819443,-6.852001524,-60.85817569,-0.766813918,-18.05243672,21.72150201,109
124,2.545035744,0.131001917,0.021872616,0.007653682,0.01,5,300,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300}",-2.679522957,-3.546752591,-5.119400823,-2.751696801,-0.769574972,-2.973389629,1.409000604,241,-8.339587956,-16.84623369,-37.81820152,-14.03618145,-1.444356114,-15.69691215,12.25313007,120,-2.887834475,-4.104416364,-6.14965052,-3.746489217,-1.201813677,-3.618040851,1.614525487,282,-11.89763336,-10.90854072,-6.205204433,-75.67474347,-0.280859024,-20.9933962,27.64846022,199
127,3.915137482,0.179455986,0.02515254,0.005830096,0.01,5,600,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 600}",-2.452147093,-3.205182374,-5.42035225,-2.699116747,-0.858453484,-2.92705039,1.473125359,229,-7.20050491,-14.97643522,-43.37250598,-13.51146981,-1.634908747,-16.13916493,14.42348555,148,-2.683375656,-3.86993995,-6.58578059,-3.675795127,-1.278635502,-3.618705365,1.744745373,283,-10.13597852,-9.586787048,-7.263422367,-72.80842755,-0.44984163,-20.04889142,26.60406396,174
411,0.217102385,0.041163448,0,0,1,4,50,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 50}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.964354418,-2.969398241,1.425539878,240,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.082701187,-15.81298724,13.56203041,123,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443156674,-3.619563822,1.646737677,284,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.846945213,-18.06881464,21.70859328,110
419,1.821294975,0.058139052,0.00422945,0.006086199,1,4,1000,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 1000}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
418,1.408762455,0.099132973,0.009374428,0.007654188,1,4,700,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 700}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
417,1.158791351,0.066447133,0.004723883,0.006268471,1,4,600,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 600}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
416,0.981742525,0.059656613,0.003124762,0.006249523,1,4,500,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 500}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
414,0.637595654,0.061187371,0.010773087,0.006338713,1,4,300,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 300}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
413,0.480395889,0.059915796,0.003124714,0.006249428,1,4,200,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 200}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
415,1.004075766,0.176961436,0.003124666,0.006249332,1,4,400,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 400}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
412,0.315854168,0.061833702,0.00090251,0.001805019,1,4,100,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 100}",-2.550306188,-3.537959396,-5.297210652,-2.497160552,-0.96355107,-2.969237572,1.425765881,232,-7.749303913,-16.69598067,-41.21313086,-11.32381957,-2.084451664,-15.81333734,13.56167598,124,-2.783757158,-4.086071545,-6.419745389,-3.365088346,-1.443763022,-3.619685092,1.646577411,285,-10.98472649,-10.80232741,-6.852013613,-60.85806046,-0.848497541,-18.0691251,21.70834699,111
222,0.687671995,0.091508179,0.00981288,0.007149806,0.05,5,100,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",-2.415761609,-3.254743507,-5.3976344,-2.748684319,-0.853574069,-2.934079581,1.469928965,230,-6.989860383,-15.23120416,-42.9373853,-14.05322845,-1.620079844,-16.16635163,14.26765607,149,-2.643834409,-3.902717535,-6.552662459,-3.748763589,-1.272823571,-3.624160313,1.741210399,293,-9.810205124,-9.766882277,-7.180522248,-75.76786524,-0.436691317,-20.59243324,27.79895891,192
37,4.103047132,0.194647197,0.028118515,0.006249142,0.001,6,600,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 600}",-5.158236843,-7.525677638,-2.213611411,-1.42429703,-0.966197484,-3.457604081,2.503211394,400,-27.35725166,-59.07718615,-6.812741158,-2.146708409,-1.276867203,-19.33415092,22.00971773,399,-5.230416012,-7.686168496,-2.610122824,-1.465164977,-1.129985488,-3.62437156,2.489594689,294,-41.3095006,-40.76144591,-0.297977979,-10.72671621,-0.132329392,-18.64559402,18.68072897,127
126,3.257940722,0.19895341,0.028368568,0.00639008,0.01,5,500,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",-2.475056961,-3.237650935,-5.393451977,-2.791686718,-0.850705695,-2.949710457,1.463616806,231,-7.311671976,-15.14103929,-42.85749134,-14.54437498,-1.613864915,-16.2936885,14.18589553,150,-2.704010351,-3.89114884,-6.546563323,-3.813708822,-1.270379831,-3.645162233,1.733920642,295,-10.30790453,-9.703145064,-7.165300679,-78.45082673,-0.431179901,-21.21167138,28.83327443,200
200,0.062784719,0.000578738,0.003124619,0.006249237,0.05,3,10,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 10}",-5.254988658,-7.69823559,-2.211241394,-1.037843325,-1.192185791,-3.478898952,2.598155563,401,-28.27399439,-60.62549413,-6.855201682,-1.483900198,-1.740898502,-19.79589778,22.66145595,401,-5.317329629,-7.786237482,-2.618244007,-1.218154423,-1.319431128,-3.651879334,2.541589091,296,-42.72729386,-41.85593913,-0.306067649,-7.106027085,-0.54383364,-18.50783227,19.57410053,120
125,3.113828516,0.509078652,0.023837519,0.007033196,0.01,5,400,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400}",-2.533521576,-3.319074086,-5.320004438,-2.872886807,-0.830078552,-2.975113092,1.443845632,242,-7.597853631,-15.56662288,-41.46985838,-15.51255372,-1.566659552,-16.34270963,13.61961259,156,-2.756420438,-3.945455978,-6.439709495,-3.938597939,-1.251662715,-3.666369313,1.703069492,297,-10.75050026,-10.00398854,-6.900925888,-83.73964814,-0.389318054,-22.35687617,30.90827235,330
231,0.351063585,0.004944107,0.00904727,0.005945391,0.05,6,50,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 50}",-2.765994155,-4.135872162,-4.93912249,-2.627467135,-0.881688649,-3.070028918,1.393317179,286,-8.77732968,-22.24506938,-34.70996778,-12.73438938,-1.438805162,-15.98111228,11.52320768,132,-2.962655849,-4.716467893,-5.891516594,-3.568527621,-1.199502047,-3.667734001,1.590232554,298,-12.57462511,-14.72495784,-5.613017109,-68.56350931,-0.275936424,-20.35040916,24.64462102,191
101,0.221373892,0.00376769,0.004323912,0.006108014,0.01,3,50,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50}",-5.308656971,-7.738958295,-2.20248102,-1.03272567,-1.201957358,-3.496955863,2.618853155,402,-28.83848323,-61.25497431,-6.862557201,-1.504949346,-1.774330416,-20.0470589,22.92123449,402,-5.370147412,-7.826555712,-2.619648297,-1.226763769,-1.332039945,-3.675031027,2.557578122,299,-43.60030703,-42.30091636,-0.307469038,-7.221011206,-0.573481154,-18.80063696,19.87763048,135
6,1.988901186,0.035506238,0.015624905,5.14E-07,0.001,3,500,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",-5.319734913,-7.746652132,-2.200563031,-1.029621785,-1.203822255,-3.500078823,2.623327149,403,-28.95466839,-61.37506799,-6.865226684,-1.507656903,-1.780995721,-20.09672314,22.97153326,403,-5.380954227,-7.834224148,-2.620157759,-1.22786681,-1.334539517,-3.679548492,2.560790119,300,-43.7799938,-42.38581014,-0.307977634,-7.235801643,-0.579391965,-18.85779504,19.93965878,136
210,0.06936121,0.007647405,0.006248951,0.007653371,0.05,4,10,"{'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 10}",-5.405290206,-7.809004887,-2.149551619,-1.087964823,-1.162341708,-3.522830649,2.657115673,404,-29.93706526,-62.44995624,-6.569184881,-1.5837071,-1.686383432,-20.44525938,23.47205983,404,-5.47147743,-7.902528472,-2.563042115,-1.25845425,-1.298608267,-3.698822107,2.600764197,301,-45.29932482,-43.1456447,-0.251575118,-7.651237235,-0.495489523,-19.36865428,20.477802,144
111,0.31666317,0.062229316,0.009373426,0.007653371,0.01,4,50,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50}",-5.436758348,-7.855209179,-2.141414033,-1.058079592,-1.168372516,-3.531966734,2.681752724,405,-30.27378204,-63.16534366,-6.574593047,-1.579145892,-1.707198621,-20.66001265,23.75211741,405,-5.502161579,-7.94766278,-2.564096926,-1.256640717,-1.30659811,-3.715432023,2.618315783,302,-45.82007591,-43.65134943,-0.252605493,-7.626320955,-0.513948492,-19.57286006,20.72642822,147
134,2.085575771,0.090659995,0.024220753,0.007162429,0.01,6,300,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300}",-2.685064741,-3.934366904,-5.119400823,-2.722192529,-0.936372777,-3.079479555,1.397729222,352,-8.372357591,-20.87109705,-37.81820152,-13.84680084,-1.580839815,-16.49785936,12.40364108,263,-2.893502651,-4.568489581,-6.14965052,-3.721128975,-1.257314525,-3.71801725,1.635300306,303,-11.94831341,-13.75370185,-6.205204433,-74.64022354,-0.40189315,-21.38986728,27.03376943,207
16,2.546875525,0.012194285,0.024559116,0.007339993,0.001,4,500,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 500}",-5.443649642,-7.865327953,-2.139830423,-1.057758514,-1.170423999,-3.535398106,2.685856513,406,-30.34779917,-63.3226161,-6.578245771,-1.58448912,-1.712646987,-20.70915943,23.81223755,406,-5.508883659,-7.957550886,-2.56480911,-1.258764919,-1.308681393,-3.719737993,2.621585148,304,-45.93454748,-43.76252474,-0.253301418,-7.655509139,-0.518780118,-19.62493258,20.77686909,148
260,0.092655277,0.008270214,0.009373856,0.007653721,0.05,20,10,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
240,0.095007944,0.00253067,0,0,0.05,7,10,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
250,0.102479124,0.013030767,0.003124666,0.006249332,0.05,8,10,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
280,0.096814394,0.015283402,0.006968355,0.007187336,0.05,100,10,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
290,0.092984724,0.008731077,0.007016087,0.006812119,0.05,200,10,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
270,0.09801898,0.005379348,0.003124523,0.006249046,0.05,50,10,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.328749115,-0.969997866,-3.548683384,2.676077497,407,-29.97545515,-64.4316654,-6.569184881,-1.961039856,-1.325955764,-20.85266021,24.18494678,407,-5.474984489,-8.026933748,-2.563042115,-1.400371328,-1.151501526,-3.723366641,2.643709717,305,-45.3586969,-44.54650762,-0.251575118,-9.71247393,-0.175861264,-20.00902297,20.66119112,159
220,0.077955437,0.000327444,0.006248999,0.007653429,0.05,5,10,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 10}",-5.409497195,-7.965879126,-2.149551619,-1.188002293,-1.061500191,-3.554886085,2.708893466,413,-29.97545515,-65.25582635,-6.569184881,-1.704137463,-1.497799763,-21.00048072,24.49510772,414,-5.474984489,-8.078107845,-2.563042115,-1.305426161,-1.223846299,-3.729081382,2.663537642,311,-45.3586969,-45.12910397,-0.251575118,-8.30910613,-0.328253001,-19.87534702,20.91942924,157
230,0.083312511,0.009935088,0.007248688,0.007076894,0.05,6,10,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 10}",-5.409497195,-7.885621122,-2.149551619,-1.330302016,-1.041161276,-3.563226646,2.66221908,420,-29.97545515,-64.4316654,-6.569184881,-1.962778772,-1.474414257,-20.88269969,24.16076271,413,-5.474984489,-8.026933748,-2.563042115,-1.400992067,-1.21425461,-3.736041406,2.63148139,312,-45.3586969,-44.54650762,-0.251575118,-9.721973022,-0.307514669,-20.03725347,20.63501736,173
151,0.396702194,0.016630535,0.004649925,0.005909429,0.01,8,50,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50}",-5.440899425,-7.930613327,-2.141414033,-1.317069263,-0.979806631,-3.561960536,2.69594312,414,-30.311995,-65.12064752,-6.574593047,-1.950944931,-1.349244593,-21.06148502,24.45582523,415,-5.505633024,-8.069736521,-2.564096926,-1.396762303,-1.161569883,-3.739559732,2.660296606,313,-45.87917436,-45.03354655,-0.252605493,-9.657328893,-0.196513863,-20.20383383,20.90603203,177
191,0.417668343,0.068906374,0.005977535,0.008487955,0.01,200,50,"{'learning_rate': 0.01, 'max_depth': 200, 'n_estimators': 50}",-5.440899425,-7.930613327,-2.141414033,-1.317069263,-0.979806631,-3.561960536,2.69594312,414,-30.311995,-65.12064752,-6.574593047,-1.950944931,-1.349244593,-21.06148502,24.45582523,415,-5.505633024,-8.069736521,-2.564096926,-1.396762303,-1.161569883,-3.739559732,2.660296606,313,-45.87917436,-45.03354655,-0.252605493,-9.657328893,-0.196513863,-20.20383383,20.90603203,177
141,0.382492542,0.01261572,0.006248951,0.007653371,0.01,7,50,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50}",-5.440899425,-7.930613327,-2.141414033,-1.317069263,-0.979806631,-3.561960536,2.69594312,414,-30.311995,-65.12064752,-6.574593047,-1.950944931,-1.349244593,-21.06148502,24.45582523,415,-5.505633024,-8.069736521,-2.564096926,-1.396762303,-1.161569883,-3.739559732,2.660296606,313,-45.87917436,-45.03354655,-0.252605493,-9.657328893,-0.196513863,-20.20383383,20.90603203,177
161,0.408007479,0.022857815,0.003124809,0.006249619,0.01,20,50,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 50}",-5.440899425,-7.930613327,-2.141414033,-1.317069263,-0.979806631,-3.561960536,2.69594312,414,-30.311995,-65.12064752,-6.574593047,-1.950944931,-1.349244593,-21.06148502,24.45582523,415,-5.505633024,-8.069736521,-2.564096926,-1.396762303,-1.161569883,-3.739559732,2.660296606,313,-45.87917436,-45.03354655,-0.252605493,-9.657328893,-0.196513863,-20.20383383,20.90603203,177
